"","Codigo","Provincia","Municipio","Comarca","Tasainicial","LONGITUD_ETRS89","LATITUD_ETRS89","Indemnizacion","Valor_Prod","VIVO","Ind_VP2"
"273",41022,41,22,5,0.130840702,-5.42510324,37.56551326,1016297.55,8632610.33,12,0.11772772210836
"274",14060,14,60,3,0.089770988,-4.84662658,37.56749755,1125063.3,8046743.24,12,0.139815981005503
"275",18136,18,136,5,0.078121732,-3.50494602,37.57189363,66956.78,696120.29,12,0.0961856463054683
"276",21072,21,72,3,0.018144878,-6.75345585,37.57225802,1922.56,16201.03,4,0.11866899820567
"277",18002,18,2,5,0.078121732,-3.24475946,37.58043998,299276.49,1721622.58,12,0.173833971206395
"278",14040,14,40,3,0.089770988,-4.74928409,37.58273217,26051.5,145297.43,8,0.179297734309547
"279",18056,18,56,3,0.09448026,-2.57596221,37.58371761,421978.54,3441694.14,12,0.122607798030536
"280",14046,14,46,5,0.104089578,-4.46660548,37.58553839,8422.79,54671.75,6,0.154061101025667
"281",41019,41,19,2,0.109414708,-5.96677775,37.58682997,6598.54,121858.01,12,0.054149415372859
"282",41101,41,101,2,0.109414708,-5.8734948,37.58785018,0,40126.32,2,0
"283",14042,14,42,5,0.104089578,-4.63785702,37.59232558,264332.51,1663581.49,12,0.158893634961038
"284",4037,4,37,1,0.180809284,-2.26658541,37.59512473,123417.48,789890.68,12,0.156246279548456
"285",30026,30,26,5,0.20217283,-1.31668619,37.59763627,11893.67,104341.54,11,0.113987870985995
"286",41901,41,901,5,0.130840702,-5.21129413,37.59873915,96865.32,595644.87,10,0.162622604304474
"287",41023,41,23,2,0.109414708,-5.82628909,37.60521841,81442.51,934523.49,11,0.0871487029181043
"288",14057,14,57,3,0.089770988,-4.74076968,37.60858832,1248365.77,11869116.95,12,0.105177645081676
"289",18029,18,29,3,0.09448026,-2.6992125,37.60889166,13872.23,124219.67,12,0.111674986739218
"290",14007,14,7,5,0.104089578,-4.32895878,37.61318847,596970.23,5430975.19,12,0.109919528098599
"291",41006,41,6,2,0.109414708,-5.67165417,37.61469683,119163.77,285687.02,7,0.417113000093599
"292",21075,21,75,2,0.025889388,-7.02475841,37.6278825,0,103.85,1,0
"293",14041,14,41,5,0.104089578,-4.69899102,37.64747277,556342.05,4883615.86,12,0.113920108777761
"294",4099,4,99,1,0.180809284,-2.07415558,37.64799415,2981.45,24523.99,10,0.121572794639045
"295",23044,23,44,7,0.088758527,-3.4610967,37.65066057,131493.56,1598544.37,12,0.0822583110408127
"296",41055,41,55,2,0.109414708,-5.53035872,37.65333439,1035702.45,8465723.47,12,0.122340689920976
"297",14059,14,59,4,0.075622408,-4.82514553,37.65457388,28757.47,434205.38,12,0.0662301098157743
"298",18053,18,53,3,0.09448026,-2.771069,37.65604885,5454.43,180621.41,12,0.030198136533205
"299",41099,41,99,2,0.109414708,-5.711748,37.65723193,72396.72,1266611.98,12,0.0571577729747985
"300",14027,14,27,3,0.089770988,-4.71932943,37.66833878,98908.8,1022178.87,12,0.0967627123812489
"301",41027,41,27,1,0.072127378,-5.98933717,37.67485787,5085.94,127239.53,4,0.0399713831071209
"302",14017,14,17,4,0.075622408,-4.93225379,37.67519215,221817.29,2214556.58,12,0.100163297701791
"303",30024,30,24,5,0.20217283,-1.69930754,37.67700133,1631721.83,5897773.85,12,0.276667412400019
"304",14065,14,65,4,0.075622408,-4.85258274,37.68081318,338813.88,3948473.23,12,0.0858088330004962
"305",14025,14,25,3,0.089770988,-4.55377679,37.68083913,126957.15,1119250.42,12,0.113430513611065
"306",14019,14,19,3,0.089770988,-4.48168693,37.69040121,880955.91,5883196.66,12,0.149741027015065
"307",4098,4,98,1,0.180809284,-2.09608111,37.69085853,1200543.51,5467866.57,12,0.219563424716123
"308",14049,14,49,3,0.089770988,-5.28521754,37.70113499,846730.66,7982043.34,12,0.106079436546883
"309",14030,14,30,4,0.075622408,-5.10411463,37.70323501,114832.08,1603596.55,12,0.0716090839681589
"310",23017,23,17,7,0.088758527,-3.28571551,37.70505863,43661.21,438391.51,12,0.0995941048219661
"311",23070,23,70,8,0.097360008,-2.93451693,37.70555969,177.71,1872.09,1,0.0949259918059495
"312",41074,41,74,2,0.109414708,-5.34723844,37.70741419,21992.44,891029.22,12,0.0246820637374833
"313",4063,4,63,1,0.180809284,-2.16479793,37.7115544,1528531.71,6300489.42,12,0.242605233991489
"314",18045,18,45,4,0.109847079,-2.64338292,37.71495776,2154.6,64731.11,7,0.033285386269446
"315",23042,23,42,8,0.097360008,-2.99833046,37.71580061,0,475.38,1,0
"316",18146,18,146,1,0.06402467,-2.47903387,37.72200758,13304.99,246467.4,12,0.0539827579631221
"317",23060,23,60,6,0.070362386,-3.96731694,37.72361102,0,1838.78,7,0
"318",23015,23,15,7,0.088758527,-3.38078947,37.72377356,54.6,125.44,1,0.435267857142857
"319",41083,41,83,1,0.072127378,-6.17850596,37.7251992,0,3381.36,2,0
"320",21015,21,15,2,0.025889388,-7.08598329,37.72645716,0,6513.6,1,0
"321",18082,18,82,4,0.109847079,-2.55073185,37.7433215,348872.75,1645761.12,12,0.211982617501621
"322",23077,23,77,4,0.058353387,-4.1704972,37.75328664,115906.68,979149.08,12,0.118374905688519
"323",14033,14,33,4,0.075622408,-4.94537097,37.75846258,605791.02,7050730.93,12,0.0859188963547642
"324",23054,23,54,7,0.088758527,-3.20142352,37.75901292,4407.18,21957.8,10,0.200711364526501
"325",23050,23,50,6,0.070362386,-3.7903594,37.7651913,378518.63,3134184.29,12,0.120771018860541
"326",23087,23,87,6,0.070362386,-3.95783111,37.76767149,12920.19,546434.25,12,0.0236445464390272
"327",30039,30,39,5,0.20217283,-1.50261006,37.76955169,223.44,2383.62,6,0.0937397739572583
"328",23086,23,86,6,0.070362386,-3.89658883,37.7704605,15006.39,196761.11,10,0.0762670529760683
"329",14063,14,63,5,0.104089578,-4.21935803,37.77497124,44188.53,438816.62,12,0.100699308061759
"330",23058,23,58,6,0.070362386,-3.61182745,37.78628089,4733.1,8542.81,2,0.554044863458277
"331",23090,23,90,7,0.088758527,-3.51098941,37.7863017,0,4033.8,1,0
"332",30006,30,6,5,0.20217283,-1.573199612,37.79416703,0,3732.12,1,0
"333",23041,23,41,4,0.058353387,-4.1578204,37.79859259,38374.63,358188.14,12,0.107135400965537
"334",14053,14,53,3,0.089770988,-5.10716405,37.80042527,149620.2,2514236.88,12,0.0595091899216752
"335",14005,14,5,3,0.089770988,-5.02076595,37.80943577,436729.72,4029832.97,12,0.108374149313687
"336",18098,18,98,1,0.06402467,-2.54009537,37.80977052,0,4977.2,2,0
"337",14036,14,36,2,0.061544555,-5.24226581,37.83117536,113059.45,1969055.25,12,0.0574181196794757
"338",23053,23,53,7,0.088758527,-3.35042356,37.84139859,4038.54,22608.19,4,0.178631725936486
"339",23073,23,73,8,0.097360008,-3.06778027,37.84747175,48791.89,175558.62,12,0.277923635991215
"340",30008,30,8,5,0.20217283,-1.42462332,37.85237594,420.17,6602.53,7,0.0636377267502003
"341",14014,14,14,3,0.089770988,-4.31772885,37.86729904,1009910.32,8246091.39,12,0.122471395505598
"342",23069,23,69,4,0.058353387,-4.1843202,37.86967238,47589.19,624673.67,11,0.0761824810064429
"343",41009,41,9,1,0.072127378,-6.07957572,37.87353684,0,64571.52,2,0
"344",23035,23,35,4,0.058353387,-3.88436808,37.8739655,8995.72,48386.37,4,0.18591433910004
"345",23031,23,31,4,0.058353387,-4.03314945,37.87910806,0,1089.34,1,0
"346",14021,14,21,3,0.089770988,-4.78032455,37.87954225,17297540.29,160283815.87,12,0.10791819620784
"347",14012,14,12,3,0.089770988,-4.38339381,37.89649386,261171.91,2864908.37,12,0.0911623955358824
"348",23066,23,66,8,0.097360008,-3.12686117,37.91218339,42650.75,546140.92,11,0.0780947708514498
"349",23028,23,28,8,0.097360008,-3.00134534,37.91223066,26729.84,352998.72,10,0.0757222009190288
"350",23006,23,6,4,0.058353387,-4.05446885,37.93559892,19983.96,835642.07,11,0.0239144972679511
"351",14018,14,18,3,0.089770988,-4.49948242,37.94050285,542572.06,4877951.31,12,0.111229494826589
"352",23903,23,903,4,0.058353387,-3.7268696,37.94123206,7900.33,146687.8,12,0.0538581258973139
"353",23056,23,56,4,0.058353387,-4.21432714,37.94392635,14771.66,132758.51,10,0.111267142121435
"354",21008,21,8,1,0,-6.95381063,37.94521471,0,2505,1,0
"355",18164,18,164,4,0.109847079,-2.43683434,37.96180328,1679337.26,8687448.3,12,0.193306158725572
"356",14067,14,67,3,0.089770988,-4.54554878,37.96233796,106540.72,1119915.58,12,0.0951328134929599
"357",14050,14,50,3,0.089770988,-4.45502044,37.96637631,40695.56,608079.26,12,0.0669247624067955
"358",23061,23,61,4,0.058353387,-3.80877666,37.96833038,26168.08,445978.93,12,0.0586755970736106
"359",23040,23,40,4,0.058353387,-3.9954969,37.97080148,8510.13,129304.62,11,0.06581458574334
"360",23007,23,7,4,0.058353387,-4.10757675,37.9742431,134.54,10328.13,4,0.0130265595030272
"361",3120,3,120,5,0,-0.78930554,37.97713811,0,86.96,1,0
"362",14066,14,66,3,0.089770988,-4.29093006,37.98234127,44072.5,398887.43,12,0.110488565658737
"363",23027,23,27,4,0.058353387,-3.88204485,37.9841708,49454.33,641358.18,12,0.0771087538011911
"364",30030,30,30,4,0.108587887,-1.1285408,37.98436361,233.08,24600.99,7,0.00947441546051602
"365",23014,23,14,5,0.077963505,-3.53465053,37.98511789,3957.17,8594.04,1,0.460455152640667
"366",23009,23,9,5,0.077963505,-3.4693067,37.99003004,10250.6,84932.47,5,0.120691179710186
"367",23085,23,85,4,0.058353387,-3.63681227,37.99630661,0,1728,1,0
"368",23030,23,30,8,0.097360008,-3.03113181,38.00004111,0,8651.79,5,0
"369",23096,23,96,1,0.049450662,-3.92019472,38.0053734,24293.69,616156.62,12,0.0394277837995151
"370",23092,23,92,5,0.077963505,-3.3711916,38.01149823,102540.22,1083395.33,12,0.0946470943344384
"371",21020,21,20,1,0,-6.52882797,38.01428651,0,3933.13,2,0
"372",23049,23,49,4,0.058353387,-3.72456521,38.01947513,9945.41,274674.44,11,0.0362079922689567
"373",23046,23,46,5,0.077963505,-3.50218019,38.02281711,214.42,3352.16,2,0.0639647272206577
"374",14001,14,1,2,0.061544555,-4.52617749,38.02512572,0,36665.95,6,0
"375",14043,14,43,2,0.061544555,-4.38130891,38.02639376,424805.83,5048818.45,12,0.0841396525161248
"376",23080,23,80,8,0.097360008,-3.10189147,38.02859203,9649.24,26046.79,2,0.370457933587978
"377",23032,23,32,4,0.058353387,-3.86214441,38.03224667,34452.28,461593.88,12,0.0746376446758783
"378",23088,23,88,5,0.077963505,-3.28685384,38.03342782,26948.32,201493.02,7,0.133743193684823
"379",23005,23,5,1,0.049450662,-4.05408787,38.03712706,7978.34,290381.28,12,0.0274753937306151
"380",30014,30,14,3,0.109846142,-1.3483366,38.03877171,2.21,219.3,1,0.010077519379845
"381",30029,30,29,3,0.109846142,-1.49032811,38.04203339,11129.66,66259.22,9,0.167971491363768
"382",23059,23,59,1,0.049450662,-4.17086502,38.04499845,869.17,74361.96,6,0.0116883686228819
"383",30012,30,12,2,0.185023926,-1.67033157,38.04956135,54058.37,228022.3,8,0.237074926443598
"384",23075,23,75,5,0.077963505,-3.30737858,38.06925563,67267.29,1820141.78,12,0.0369571704463594
"385",6085,6,85,11,0.084084309,-6.27266541,38.08759297,2069.8,12876.95,5,0.160736820442729
"386",23055,23,55,4,0.058353387,-3.63503009,38.0920657,13403.49,192793.17,6,0.0695226392096774
"387",23010,23,10,4,0.058353387,-3.77583606,38.09549321,2552.37,35864.02,4,0.0711679839571805
"388",30017,30,17,2,0.185023926,-1.80048338,38.09849314,42731.46,220448.86,12,0.193838425837176
"389",3062,3,62,5,0,-0.73805702,38.1047248,0,478.08,1,0
"390",30015,30,15,2,0.185023926,-1.86430745,38.1049406,5024005.73,24624383.99,12,0.204025641089753
"391",23095,23,95,5,0.077963505,-3.08623926,38.10893521,167862.48,1502696.5,12,0.111707507138002
"392",23904,23,904,3,0.085347021,-2.55068654,38.11250153,1715.74,9894.8,1,0.173398148522456
"393",14047,14,47,2,0.061544555,-4.80059964,38.13442999,0,4921.02,1,0
"394",3058,3,58,5,0,-0.88437585,38.13972138,0,440.8,1,0
"395",2055,2,55,6,0.0841148,-2.30224029,38.14824043,432.9,30040.16,4,0.0144107088644002
"396",6053,6,53,11,0.084084309,-5.89717958,38.15182185,0,32805.12,1,0
"397",6086,6,86,11,0.084084309,-6.21281756,38.15403299,20157.79,123872.76,8,0.16272980435731
"398",6050,6,50,10,0,-6.65364856,38.16988677,0,7360,1,0
"399",23011,23,11,1,0.049450662,-3.77426239,38.17119919,0,80076.33,8,0
"400",23039,23,39,1,0.049450662,-3.68678524,38.18148567,1216.61,17536.41,7,0.0693762292282172
"401",23063,23,63,2,0.105354274,-3.31556715,38.18386443,45478.87,263884.46,12,0.172343873527073
"402",6110,6,110,11,0.084084309,-5.94863713,38.18578669,16168.09,167169.34,6,0.0967168381474737
"403",30028,30,28,2,0.185023926,-1.89190703,38.18879405,701627.38,3104166.53,12,0.226027622300277
"404",14026,14,26,2,0.061544555,-5.01731472,38.18906775,21502.34,187218.22,10,0.114851748937684
"405",14071,14,71,2,0.061544555,-5.15082199,38.20045817,0,26690.55,7,0
"406",6034,6,34,11,0.084084309,-5.97031285,38.20316929,12888.8,225860.29,5,0.05706536549652
"407",23094,23,94,2,0.105354274,-3.50741052,38.20444294,4998.75,36056.2,5,0.13863773775384
"408",6144,6,144,12,0.141646063,-5.82101098,38.21406166,0,1588.78,2,0
"409",30013,30,13,4,0.108587887,-1.69391338,38.23115046,4167.17,27743.41,7,0.150203958345423
"410",30019,30,19,4,0.108587887,-1.42753081,38.23689373,2894.36,7199.01,1,0.402049726281808
"411",6074,6,74,11,0.084084309,-6.01526269,38.23750303,12978.19,480378.88,10,0.0270165707534853
"412",6052,6,52,11,0.084084309,-6.30921689,38.24660131,129739.81,1001299.02,12,0.129571494037815
"413",23012,23,12,3,0.085347021,-2.88730567,38.2506588,0,3555,1,0
"414",23079,23,79,2,0.105354274,-3.20529254,38.2507004,24069.34,120778.95,11,0.199284229578085
"415",23025,23,25,2,0.105354274,-3.12877307,38.25577383,0,49.14,1,0
"416",6014,6,14,12,0.141646063,-5.67527592,38.2578584,2146390.76,13190130.89,12,0.162727025068968
"417",6003,6,3,12,0.141646063,-5.86674807,38.26032661,16408.19,146767.13,8,0.111797444018971
"418",6141,6,141,11,0.084084309,-6.47398252,38.26634201,0,14413.5,2,0
"419",14029,14,29,1,0.122423811,-5.41923282,38.26702154,772165.61,5436407.76,12,0.142035999521861
"420",14009,14,9,1,0.122423811,-5.20945663,38.2732496,80329.62,257762.03,7,0.311642564267514
"421",6019,6,19,12,0.141646063,-5.82908706,38.28305387,87276.7,1214702.73,12,0.0718502542593281
"422",6150,6,150,11,0.084084309,-6.07950624,38.2928097,93539.79,703405.46,12,0.132981324881954
"423",23081,23,81,3,0.085347021,-2.6520456,38.29809816,10440.34,30965.47,10,0.337160714822026
"424",6020,6,20,11,0.084084309,-6.21035226,38.29861964,123620.52,1655638.55,12,0.0746663696614216
"425",14052,14,52,1,0.122423811,-5.26610998,38.29876873,17537.15,156372.59,8,0.112149769982067
"426",6027,6,27,11,0.084084309,-6.31714218,38.30038359,33607.06,424901.36,10,0.0790937924980989
"427",6059,6,59,12,0.141646063,-5.5976388,38.30878083,1018810.98,6261926.87,9,0.162699277898146
"428",23029,23,29,2,0.105354274,-3.04258039,38.31234258,1472.13,56177.1,8,0.0262051618898092
"429",23065,23,65,3,0.085347021,-2.65920392,38.31772994,7104.33,45358.43,5,0.156626452899715
"430",14069,14,69,1,0.122423811,-4.62846311,38.32241888,0,3427.92,1,0
"431",2072,2,72,6,0.0841148,-1.98469065,38.33202632,424.07,23847.2,6,0.0177828004964943
"432",6081,6,81,11,0.084084309,-6.4131934,38.34130493,21062.97,170073.39,12,0.123846358328014
"433",23062,23,62,2,0.105354274,-3.10408365,38.34266748,3762.3,28804.62,5,0.130614463929745
"434",3014,3,14,4,0.014618918,-0.4831832,38.34548705,0,913.73,1,0
"435",3019,3,19,1,0.13086825,-0.76849107,38.34577266,179.17,356.32,1,0.502834530758868
"436",23072,23,72,3,0.085347021,-2.73825218,38.34876359,1273.35,18365.22,6,0.0693348623103889
"437",6136,6,136,11,0.084084309,-6.16561136,38.35619908,365232.01,3282315.35,12,0.111272675247368
"438",2042,2,42,6,0.0841148,-2.10096881,38.36632081,14082.93,81262.54,9,0.173301622125028
"439",2086,2,86,6,0.0841148,-2.31903072,38.36643865,0,16695.6,4,0
"440",6076,6,76,12,0.141646063,-5.83802274,38.36769157,223561.36,2170027.41,12,0.103022366892591
"441",14032,14,32,1,0.122423811,-5.35167331,38.3699257,69528.33,522700.13,10,0.133017625229977
"442",6154,6,154,9,0.045254789,-7.16667588,38.37502925,0,104652.29,5,0
"443",6065,6,65,11,0.084084309,-5.99837875,38.37506794,72252.01,1109381.07,11,0.0651282160421216
"444",14054,14,54,1,0.122423811,-4.84958064,38.37888591,0,359.6,1,0
"445",6022,6,22,10,0,-6.59168483,38.38138621,0,15060.48,1,0
"446",14003,14,3,1,0.122423811,-4.96709118,38.38656136,30507.74,111762.53,8,0.272969303755024
"447",14070,14,70,1,0.122423811,-4.99945439,38.39272715,32502.87,201681.28,12,0.161159578122471
"448",6108,6,108,7,0.100168994,-6.40041794,38.39522626,42.1,8776.59,6,0.00479685162460591
"449",6008,6,8,7,0.100168994,-6.47650617,38.3981974,0,1918.96,1,0
"450",6139,6,139,12,0.141646063,-6.00297541,38.40221511,314427.84,1439511.83,12,0.21842671483985
"451",3105,3,105,1,0.13086825,-1.04195399,38.40441177,1737.47,22386.62,5,0.0776119843013371
"452",14064,14,64,1,0.122423811,-5.35173539,38.40505636,118982.59,499850.89,10,0.238036167145766
"453",14011,14,11,1,0.122423811,-5.43808665,38.406797,238909.63,1351769.69,12,0.176738413183388
"454",14020,14,20,1,0.122423811,-4.50055371,38.40958084,0,184.92,1,0
"455",23091,23,91,3,0.085347021,-2.67726813,38.41474336,10175.27,27030.38,2,0.376438289065859
"456",6158,6,158,7,0.100168994,-6.4193056,38.42617898,0,3979.78,1,0
"457",14051,14,51,1,0.122423811,-4.76362098,38.42795152,0,37545.64,4,0
"458",23037,23,37,3,0.085347021,-2.73294114,38.42938373,5011.52,71343.53,7,0.0702449121875522
"459",3089,3,89,1,0.13086825,-0.83780533,38.43721579,2366.05,32756.6,7,0.0722312450010074
"460",14023,14,23,1,0.122423811,-4.89495696,38.44549239,0,85127.24,6,0
"461",6073,6,73,7,0.100168994,-6.05632864,38.44729135,25881.61,102404.89,10,0.252738028428135
"462",2030,2,30,6,0.0841148,-2.04781376,38.44790893,14581.47,134638.95,8,0.108300532646756
"463",6122,6,122,7,0.100168994,-6.38368803,38.44923755,3493.59,285326.64,10,0.012244177410143
"464",14072,14,72,1,0.122423811,-4.98422319,38.455423,294.72,2335.91,5,0.12616924453425
"465",6101,6,101,12,0.141646063,-5.5660814,38.47304541,150233.79,1192146.69,11,0.12601955049676
"466",14062,14,62,1,0.122423811,-4.68026045,38.47447529,1049.86,5796.91,2,0.181106831053096
"467",30022,30,22,1,0.124255741,-1.32702475,38.47617313,98625.29,559231.23,12,0.176358695132244
"468",3046,3,46,4,0.014618918,-0.42050568,38.4819618,0,168.91,1,0
"469",6068,6,68,7,0.100168994,-6.18463421,38.48277472,25316.49,447366.09,11,0.0565900960441593
"470",14074,14,74,1,0.122423811,-4.95549169,38.48377684,59403.27,306724.04,8,0.193670082071167
"471",3104,3,104,1,0.13086825,-0.76953712,38.48480043,0,437.41,1,0
"472",23101,23,101,3,0.085347021,-2.636081199,38.48708732,6511.94,80112.89,8,0.0812845473431304
"473",14034,14,34,1,0.122423811,-4.78336513,38.49620069,0,19099.11,4,0
"474",3004,3,4,4,0.014618918,-0.36258669,38.49887092,0,159.03,1,0
"475",14035,14,35,1,0.122423811,-5.14848249,38.50061616,146701.95,898756.69,12,0.163227658422214
"476",6029,6,29,12,0.141646063,-5.83144538,38.50201278,137784.91,1556122.55,9,0.0885437396945375
"477",6049,6,49,7,0.100168994,-6.5641732,38.51193337,5518.73,31719.31,3,0.173986445480687
"478",2037,2,37,7,0.096842363,-1.70344921,38.51218953,86541.96,583968.96,12,0.148196164398875
"479",13016,13,16,5,0.090924578,-3.49679815,38.5142644,7823.14,180692.85,12,0.0432952383007961
"480",2016,2,16,3,0.075106021,-2.61184243,38.51602097,24935.44,365517.62,11,0.0682195293348649
"481",3116,3,116,1,0.13086825,-0.91278122,38.52006995,0,8386.28,4,0
"482",6099,6,99,7,0.100168994,-6.62294036,38.52077384,24383.53,370581.79,11,0.0657979713466223
"483",13098,13,98,5,0.090924578,-3.56338595,38.52207414,658976.39,5140199.46,12,0.128200548466654
"484",6054,6,54,7,0.100168994,-6.44944794,38.52863453,25070.64,227094.21,10,0.110397530610754
"485",3129,3,129,1,0.13086825,-0.57799241,38.53125236,0,4374.26,1,0
"486",13033,13,33,6,0.091597697,-3.27666164,38.53842056,7208.88,100841.17,9,0.0714874688582054
"487",3123,3,123,1,0.13086825,-0.81692328,38.53849557,4841.11,57826.61,6,0.0837176863731075
"488",3083,3,83,4,0.014618918,-0.50791278,38.53902509,3648.12,8600.82,3,0.42415955687946
"489",2044,2,44,7,0.096842363,-1.95479319,38.54083745,27206.16,121888.26,10,0.223205745984068
"490",6089,6,89,7,0.100168994,-6.65380907,38.5456615,8484.58,153282,10,0.0553527485288553
"491",13090,13,90,6,0.091597697,-2.99783593,38.54730687,80264.62,1081281.04,12,0.0742310435777178
"492",6113,6,113,7,0.100168994,-6.23928193,38.55155911,43900.45,456148.01,10,0.0962416782219438
"493",2011,2,11,6,0.0841148,-2.07053831,38.55217746,2265.09,17098.66,9,0.132471784338656
"494",6069,6,69,7,0.100168994,-6.06729778,38.55475085,21161.23,275508.86,9,0.0768078021156924
"495",6149,6,149,7,0.100168994,-6.33990452,38.56115283,5788.04,147193.62,9,0.0393226282497842
"496",13069,13,69,6,0.091597697,-2.92494262,38.56755918,1723.43,15772.59,8,0.109267406304228
